,countryCode,fullname,traderId,stockSymbol,stockName,tradeId,price,volume,tradeDatetime
941,GT,Holly Simmons,puCpymcjBdurvfVyRYry,FB,Facebook,H3-4178737y,1871.7917276,287.0,2020-01-30 04:44:46
942,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,e1-8729569g,1852.0,206.0,2020-01-30 04:44:46
943,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,t5-7335559W,2098.2,16.0,2020-01-30 04:44:46
944,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,l7-1044377v,1728.57,36.0,2020-01-30 04:44:46
945,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,p0-1506945c,1596.2857466,78.0,2020-01-30 04:44:46
946,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,T0-902950a,1936.647,148.88715083798883,2020-01-30 04:44:46
947,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,FB,Facebook,V4-2022061r,1986.63027,11.0,2020-01-30 04:44:46
948,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,k1-4297970p,2415.7255492561,251.0,2020-01-30 04:44:46
949,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,C2-6392599v,1525.969,222.0,2020-01-30 04:44:46
950,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,z5-3002382e,2139.79057,171.0,2020-01-30 04:44:46
951,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,AMZN,Amazon,H6-8782566f,2296.6003,278.0,2020-01-30 04:44:46
952,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,TSLA,Tesla,U0-9548935Z,2167.0,39.0,2020-01-30 04:44:46
953,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,FB,Facebook,I0-8376003i,2128.14121,285.0,2020-01-30 04:44:46
954,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,j8-6851406g,2326.88678534,61.0,2020-01-30 04:44:46
955,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,s3-1738830L,1777.801,148.88715083798883,2020-01-30 04:44:46
956,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,FB,Facebook,J2-4065104E,1975.31,35.0,2020-01-30 04:44:46
957,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,AMZN,Amazon,h1-1894020k,1992.9433722744286,48.0,2020-01-30 04:44:46
958,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,FB,Facebook,q0-6986147m,1941.0,103.0,2020-01-30 04:44:46
959,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,AMZN,Amazon,N0-8431519i,2126.63,136.0,2020-01-30 04:44:46
960,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,FB,Facebook,z5-033813f,1518.0,278.0,2020-01-30 04:44:46
961,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,N7-6097105D,1765.9,245.0,2020-01-30 04:44:46
962,TV,Vanessa Green,MUVGtYHdeMdauAxzEJvt,FB,Facebook,F5-8328586O,1800.0,148.88715083798883,2020-01-30 04:44:46
963,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,D2-7163476S,1647.30697863,207.0,2020-01-30 04:44:46
964,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,C2-3978828u,2359.0,261.0,2020-01-30 04:44:46
965,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,a5-4364841V,1633.0,180.0,2020-01-30 04:44:46
966,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,r6-0543058A,1570.0,42.0,2020-01-30 04:44:46
967,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,AMZN,Amazon,s7-2667667q,1992.9433722744286,239.0,2020-01-30 04:44:46
968,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,k1-4297970p,2008.0,238.0,2020-01-30 04:44:46
969,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,AMZN,Amazon,c7-9398344o,1530.0,299.0,2020-01-30 04:44:46
970,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,AMZN,Amazon,l6-7251063g,2055.37462684,170.0,2020-01-30 04:44:46
971,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,AMZN,Amazon,k1-4297970p,1941.69908311,40.0,2020-01-30 04:44:46
972,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,TSLA,Tesla,E2-0469385Z,2438.6865464,183.0,2020-01-30 04:44:46
973,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,F6-6304340a,2392.15,180.0,2020-01-30 04:44:46
974,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,M1-7261213V,2015.0,197.0,2020-01-30 04:44:46
975,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,TSLA,Tesla,V9-7851371O,2248.95,290.0,2020-01-30 04:44:46
976,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,TSLA,Tesla,b3-9993199G,1614.912436,236.0,2020-01-30 04:44:46
977,TV,Vanessa Green,MUVGtYHdeMdauAxzEJvt,AMZN,Amazon,H6-7575049n,1728.4,1.0,2020-01-30 04:44:46
978,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,a8-7428812D,2453.426,145.0,2020-01-30 04:44:46
979,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,r0-0773586I,2305.1,63.0,2020-01-30 04:44:46
980,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,L5-5312373S,1918.793649044,214.0,2020-01-30 04:44:46
981,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,T9-0174743x,1753.5,219.0,2020-01-30 04:44:46
982,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,TSLA,Tesla,d4-059119t,1883.0,289.0,2020-01-30 04:44:46
983,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,AMZN,Amazon,K2-4883183S,1503.308897,66.0,2020-01-30 04:44:46
984,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,G5-1825316z,1769.1,111.0,2020-01-30 04:44:46
985,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,B1-1569156p,1656.0,190.0,2020-01-30 04:44:46
986,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,P8-4197852h,1849.9,130.0,2020-01-30 04:44:46
987,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,r9-242681X,1807.0,63.0,2020-01-30 04:44:46
988,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,FB,Facebook,t6-5807824o,1992.9433722744286,244.0,2020-01-30 04:44:46
989,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,TSLA,Tesla,D7-3765549K,1851.0,148.88715083798883,2020-01-30 04:44:46
990,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,AMZN,Amazon,k1-4297970p,1948.84,102.0,2020-01-30 04:44:46
991,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,j3-1162677H,2044.99,292.0,2020-01-30 04:44:46
992,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,FB,Facebook,f3-7018409W,1689.722,32.0,2020-01-30 04:44:46
993,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,AMZN,Amazon,m7-2532142U,1994.9,4.0,2020-01-30 04:44:46
994,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,AMZN,Amazon,L1-3591725d,2372.0,253.0,2020-01-30 04:44:46
995,NG,Crystal Garcia,goRcbvzSLJhZvFucyhbG,AMZN,Amazon,K2-874790g,1992.9433722744286,265.0,2020-01-30 04:44:46
996,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,E1-374274E,2182.434109,43.0,2020-01-30 04:44:46
997,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,AMZN,Amazon,k1-4297970p,2183.0,145.0,2020-01-30 04:44:46
998,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,FB,Facebook,k1-4297970p,1557.0,53.0,2020-01-30 04:44:46
999,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,AMZN,Amazon,u3-0414095L,2099.1519135,38.0,2020-01-30 04:44:46
